FID,START_X,START_Y,END_X,END_Y
370,2580.0789235,-745.536494142,2592.46062773,-763.46163232
371,2358.85252788,14.7613826422,2371.30833392,-2.12692430037
372,2371.30833392,-2.12692430037,2393.79571442,-32.6166238998
373,2274.74586176,128.798096876,2278.89098537,123.17789697
374,2278.89098537,123.17789697,2358.85252788,14.7613826422
375,3213.07889658,370.568223633,3197.03916456,386.53836768
376,3213.07889658,370.568223633,3215.00165267,368.653809367
377,3215.00165267,368.653809367,3245.04180812,338.743982372
378,3245.04180812,338.743982372,3264.98102142,318.891274841
379,3264.98102142,318.891274841,3267.36559051,316.517051142
380,3267.36559051,316.517051142,3267.91217975,315.972833263
381,3267.91217975,315.972833263,3275.61796807,308.300476314
382,3370.48363227,125.771566333,3375.96558451,119.093656875
383,3375.96558451,119.093656875,3420.52710501,64.8104771139
384,3335.82705838,167.988910108,3362.70671174,135.245120426
385,3362.70671174,135.245120426,3370.48363227,125.771566333
386,3447.00149111,-572.617513942,3493.46800687,-632.697979542
387,3493.46800687,-632.697979542,3502.86889549,-644.853178954
388,3502.86889549,-644.853178954,3533.81911865,-684.871325088
389,3353.08302892,-451.182436562,3363.01395465,-464.022965541
390,3363.01395465,-464.022965541,3382.98101362,-489.840055113
391,3382.98101362,-489.840055113,3421.96547113,-540.246338435
392,3421.96547113,-540.246338435,3427.47269863,-547.367095967
393,3427.47269863,-547.367095967,3447.00149111,-572.617513942
394,2651.99320157,-591.031827502,2657.84686132,-598.232040219
395,2657.84686132,-598.232040219,2695.18985562,-644.165270706
396,2695.18985562,-644.165270706,2712.27107248,-665.175783802
397,2997.71513771,-678.871561444,3051.04906047,-749.861363276
398,3051.04906047,-749.861363276,3061.26680555,-763.46163232
399,1884.76430325,-367.768530911,1863.75795036,-349.64794046
400,2935.17475582,-495.132649652,2937.81971417,-498.197713636
401,2937.81971417,-498.197713636,2939.78798432,-500.478609265
402,2939.78798432,-500.478609265,2952.39446807,-515.087413685
403,2616.1881787,-661.25441992,2621.97183935,-666.184858174
404,2621.97183935,-666.184858174,2660.31813138,-698.874193978
405,2660.31813138,-698.874193978,2660.71142101,-699.209464382
406,2660.71142101,-699.209464382,2693.94113056,-727.537030797
407,2693.94113056,-727.537030797,2716.85151628,-747.06760996
408,2716.85151628,-747.06760996,2736.08255764,-763.46163232
409,2496.75064386,-474.314431953,2590.6807556,-582.01226836
410,2590.6807556,-582.01226836,2598.94160944,-591.483949685
411,2598.94160944,-591.483949685,2632.27531935,-629.703519223
412,2632.27531935,-629.703519223,2637.8545621,-636.100534639
413,1971.92720072,309.888243966,1923.54662614,386.53836768
414,3381.04629323,-402.871192003,3386.3877488,-408.679632025
415,2647.83907177,189.259570937,2680.41198096,148.988659556
416,2680.41198096,148.988659556,2693.66777285,132.600107418
417,2693.66777285,132.600107418,2695.78858591,129.978079569
418,2647.83907177,189.259570937,2647.74059811,189.381317019
419,2361.0545154,-487.320873501,2420.9656555,-554.383913823
420,2316.51417479,348.637486403,2288.29209268,386.53836768
421,2316.51417479,348.637486403,2322.93454834,340.015237526
422,2322.93454834,340.015237526,2350.15531773,303.45907045
423,2350.15531773,303.45907045,2385.52533049,255.958866564
424,2385.52533049,255.958866564,2493.20347987,111.352358089
425,3533.5011978,-426.791596729,3561.03693558,-463.438429616
426,3561.03693558,-463.438429616,3563.75795036,-467.0597807
427,2904.16833449,92.6088305794,2977.07264749,21.8032906078
428,2695.18985562,-644.165270706,2661.33427498,-698.215089351
429,2661.33427498,-698.215089351,2660.71142101,-699.209464382
430,2735.37886536,-580.004247721,2695.18985562,-644.165270706
431,2957.68102659,202.528197081,2904.16833449,92.6088305794
432,2904.16833449,92.6088305794,2889.56106044,62.6043167391
433,2988.03345153,264.874515135,2957.68102659,202.528197081
434,3554.97521325,97.4605028454,3563.75795036,112.855593487
435,3554.97521325,97.4605028454,3508.98384514,16.8431199039
436,3508.98384514,16.8431199039,3477.71450648,-37.9683013002
437,2612.77525263,-480.796792689,2568.49896147,-552.079862145
438,2690.03094314,-356.418200726,2612.77525263,-480.796792689
439,3478.87582379,373.849781071,3487.69287892,386.538367681
440,3478.87582379,373.849781071,3461.98826364,349.546964959
441,3461.98826364,349.546964959,3400.36304216,260.862370364
442,3400.36304216,260.862370364,3366.84917304,212.632703606
443,3366.84917304,212.632703606,3335.82705838,167.988910108
444,3335.82705838,167.988910108,3299.45229005,115.642135428
445,3308.76028514,378.367893241,3314.2285097,386.53836768
446,3308.76028514,378.367893241,3284.13661176,341.575861128
447,3284.13661176,341.575861128,3269.55114397,319.782646489
448,3269.55114397,319.782646489,3269.16331594,319.203164248
449,3269.16331594,319.203164248,3267.36559051,316.517051142
450,3267.36559051,316.517051142,3214.42539171,237.415226479
451,2063.05677549,-614.495875534,1967.9527129,-762.910437543
452,1967.9527129,-762.910437543,1967.59950724,-763.46163232
453,2123.28032241,-520.514071874,2064.09207336,-612.880242352
454,2064.09207336,-612.880242352,2063.05677549,-614.495875534
455,2095.77723108,-358.956679337,2023.48462638,-459.044115329
456,2657.84686132,-598.232040219,2637.8545621,-636.100534639
457,2637.8545621,-636.100534639,2621.97183935,-666.184858174
458,2621.97183935,-666.184858174,2580.0789235,-745.536494142
459,2580.0789235,-745.536494142,2577.53273847,-750.359360811
460,2577.53273847,-750.359360811,2570.61552308,-763.46163232
461,3366.30431878,338.653702106,3389.11488708,386.53836768
462,3366.30431878,338.653702106,3338.15822061,279.568523696
463,3338.15822061,279.568523696,3328.62078495,259.547237466
464,3328.62078495,259.547237466,3314.1359153,229.140141529
465,3314.1359153,229.140141529,3305.16222273,210.302282599
466,3305.16222273,210.302282599,3259.20458512,113.826557917
467,3259.20458512,113.826557917,3213.093633,17.0289905789
468,3213.093633,17.0289905789,3209.36406012,9.19975337856
469,3209.36406012,9.19975337856,3207.81933818,5.95702427742
470,3207.81933818,5.95702427742,3205.58960288,1.27629349808
471,3205.58960288,1.27629349808,3186.86911949,-38.0223366174
472,3186.86911949,-38.0223366174,3133.11237581,-150.870191131
473,1899.1066201,-573.727215562,1863.75795036,-636.307706012
474,2411.58524481,-96.8810859797,2315.40610461,-236.257370632
475,2320.46232048,-590.791673831,2246.08581691,-737.824890445
476,2246.08581691,-737.824890445,2234.05967815,-761.599090369
477,2234.05967815,-761.599090369,2233.11751446,-763.46163232
478,3362.70671174,135.245120426,3352.94061241,118.054998358
479,3352.94061241,118.054998358,3327.93782823,74.0455225768
480,3400.65749647,202.045446733,3362.70671174,135.245120426
481,1919.45216443,-128.63895823,1884.26012169,-185.352628049
482,1884.26012169,-185.352628049,1863.75795036,-218.392863435
483,1999.40120251,-568.467846987,1942.91798609,-673.696079915
484,1942.91798609,-673.696079915,1894.73465181,-763.46163232
485,2048.70829953,-476.608724598,1999.40120251,-568.467846987
486,3075.08677324,-251.352904585,2935.17475582,-495.132649652
487,2935.17475582,-495.132649652,2930.36032578,-503.521210893
488,3533.5011978,-426.791596729,3563.75795036,-375.783115165
489,3533.5011978,-426.791596729,3447.00149111,-572.617513942
490,3447.00149111,-572.617513942,3402.91350397,-646.943444149
491,3402.91350397,-646.943444149,3388.7649258,-670.795887906
492,3388.7649258,-670.795887906,3380.29268507,-685.078852824
493,3380.29268507,-685.078852824,3351.93673114,-732.882864511
494,3351.93673114,-732.882864511,3333.79829254,-763.46163232
495,3106.34320325,-231.68796066,2943.88234908,-493.87102911
496,2943.88234908,-493.87102911,2939.78798432,-500.478609265
497,2639.27583439,-492.672561479,2590.6807556,-582.01226836
498,2590.6807556,-582.01226836,2536.24870273,-682.08297035
499,3353.08302892,-451.182436562,3263.96033279,-564.919004429
500,3537.04407699,-216.415097379,3485.79038513,-281.824014032
501,3485.79038513,-281.824014032,3386.3877488,-408.679632025
502,3386.3877488,-408.679632025,3375.07711725,-423.114029422
503,3375.07711725,-423.114029422,3353.08302892,-451.182436562
504,3069.11825391,104.324865153,3051.69732665,78.2605753511
505,3051.69732665,78.2605753511,3021.1805545,32.6029601254
506,3021.1805545,32.6029601254,2995.5815273,-5.69697958162
507,3316.82363693,36.1170859011,3221.39823951,-144.615653967
508,2210.83793568,-533.700723577,2197.00750446,-563.922007
509,2197.00750446,-563.922007,2191.91891535,-575.041233223
510,2191.91891535,-575.041233223,2148.18246479,-670.611042104
511,2210.83793568,-533.700723577,2223.04141813,-507.034533909
512,3355.75668286,-222.843636893,3298.85166624,-321.64769437
513,2545.63584385,151.268918458,2515.10431945,104.601744659
514,2515.10431945,104.601744659,2506.34626318,91.2151305891
515,2506.34626318,91.2151305891,2441.25060524,-8.28302558118
516,2545.63584385,151.268918458,2552.39517381,161.60049647
517,2552.39517381,161.60049647,2558.36778348,170.729579236
518,2158.73653432,-130.334837386,2040.47362401,-336.039538866
519,2158.73653432,-130.334837386,2173.06483242,-105.412414334
520,3497.78030135,-186.097692442,3563.75795036,-97.4239302766
521,3123.54492491,359.178219748,3138.60543527,386.53836768
522,3123.54492491,359.178219748,3087.5561702,293.79812115
523,3087.5561702,293.79812115,3081.69026845,283.141646984
524,2692.1939066,-512.188204544,2688.9151573,-518.618650809
525,2688.9151573,-518.618650809,2651.99320157,-591.031827502
526,2651.99320157,-591.031827502,2632.27531935,-629.703519223
527,2632.27531935,-629.703519223,2616.1881787,-661.25441992
528,2616.1881787,-661.25441992,2579.54110175,-733.128490686
529,2579.54110175,-733.128490686,2576.12968372,-739.819133472
530,2576.12968372,-739.819133472,2564.07487083,-763.46163232
531,2411.03124429,310.009758158,2385.52533049,255.958866564
532,2774.30381777,-627.381157062,2693.94113056,-727.537030797
533,2778.38951984,-622.289153864,2774.30381777,-627.381157062
534,2858.53531617,292.661419664,2737.10761219,119.847335062
535,2002.88946292,-29.4486854023,1946.4296162,-140.213012279
536,1946.4296162,-140.213012279,1906.37430213,-218.794520368
537,1906.37430213,-218.794520368,1889.27412515,-252.342071464
538,1889.27412515,-252.342071464,1863.75795036,-302.40033569
539,2658.44802313,-253.167899626,2622.51179408,-326.684397715
540,2622.51179408,-326.684397715,2613.98931812,-344.119242848
541,2658.44802313,-253.167899626,2666.82898462,-236.022557563
542,2666.82898462,-236.022557563,2675.29465114,-218.703930287
543,2675.29465114,-218.703930287,2684.75567557,-199.349050728
544,3277.63456929,3.66853114628,3193.48322411,-131.203263398
545,3301.46065508,41.8552878898,3300.76588412,40.7417583648
546,3300.76588412,40.7417583648,3293.92775817,29.7820961604
547,3293.92775817,29.7820961604,3277.63456929,3.66853114628
548,2397.02519163,347.507284257,2413.64968494,386.53836768
549,1909.03052378,322.125058049,1863.75795036,247.173614704
550,3426.55099643,193.936759062,3370.48363227,125.771566333
551,3370.48363227,125.771566333,3364.56800943,118.57951126
552,3364.56800943,118.57951126,3327.93782823,74.0455225768
553,3327.93782823,74.0455225768,3301.46065508,41.8552878898
554,3301.46065508,41.8552878898,3300.48148237,40.6648360493
555,3300.48148237,40.6648360493,3290.82378499,28.92326744
556,3290.82378499,28.92326744,3269.83828161,3.40965708621
557,3269.83828161,3.40965708621,3128.23893489,-168.743018615
558,3128.23893489,-168.743018615,3075.56771162,-232.77927462
559,2278.89098537,123.17789697,2269.42398353,105.471627897
560,2269.42398353,105.471627897,2168.04112255,-84.1461883107
561,2214.10272767,328.670691081,2143.52115234,212.551885218
562,3184.62735873,-697.298814732,3153.13995845,-751.774302529
563,2841.68377279,-94.2412209795,2841.15433117,-95.494380238
564,2841.15433117,-95.494380238,2800.36512867,-192.040183983
565,3064.30137369,-531.083100695,3024.96269974,-597.27950476
566,3024.96269974,-597.27950476,3005.32168092,-630.330054949
567,3005.32168092,-630.330054949,2926.2053031,-763.46163232
568,1962.6318214,-338.416114741,1925.75504469,-400.104845405
569,1962.6318214,-338.416114741,1985.63000146,-299.943974209
570,3374.69735332,-272.930880021,3152.03473644,-616.039495934
571,1976.19317573,262.51960061,1947.62454163,65.5744724651
572,1947.62454163,65.5744724651,1944.29287515,42.6067842289
573,1944.29287515,42.6067842289,1933.24986171,-33.5210309865
574,1933.24986171,-33.5210309865,1919.45216443,-128.63895823
575,1919.45216443,-128.63895823,1914.39975214,-163.469044331
576,1914.39975214,-163.469044331,1906.37430213,-218.794520368
577,1906.37430213,-218.794520368,1900.50412308,-259.262089134
578,1900.50412308,-259.262089134,1884.76430325,-367.768530911
579,1884.76430325,-367.768530911,1878.41156465,-411.562746403
580,1969.34877513,-116.929048338,1919.63467166,-271.050491505
581,2316.51417479,348.637486403,2326.64564146,386.53836768
582,2579.54110175,-733.128490686,2578.38132522,-743.078861232
583,2578.38132522,-743.078861232,2577.53273847,-750.359360811
584,2577.53273847,-750.359360811,2576.00558861,-763.46163232
585,3173.26824237,-3.60281134965,3133.11237581,-150.870191131
586,3133.11237581,-150.870191131,3128.23893489,-168.743018615
587,2012.83484228,118.213873109,1987.68799535,29.7439572344
588,2926.27828414,-574.33692183,2842.91530138,-763.46163232
589,2969.94477917,-475.271209948,2952.39446807,-515.087413685
590,2952.39446807,-515.087413685,2926.27828414,-574.33692183
591,3213.07889658,370.568223633,3220.44063227,386.53836768
592,3213.07889658,370.568223633,3212.05571437,368.348588493
593,3212.05571437,368.348588493,3184.34119918,308.226245251
594,3184.34119918,308.226245251,3181.77663413,302.662819049
595,2211.86763903,220.60597029,2247.21337134,386.53836768
596,2278.16629289,-114.838436223,2182.05989121,-338.074856184
597,2182.05989121,-338.074856184,2155.99475799,-398.619075152
598,2155.99475799,-398.619075152,2107.51365427,-511.231220031
599,2107.51365427,-511.231220031,2063.82983565,-612.700207606
600,2063.82983565,-612.700207606,2063.05677549,-614.495875534
601,2278.16629289,-114.838436223,2306.72833686,-48.4943807576
602,3179.26607192,-555.217437115,3152.03473644,-616.039495934
603,3152.03473644,-616.039495934,3132.0726896,-660.62536607
604,3103.95731635,-425.1545119,3049.14697227,-572.991348806
605,3434.96073466,-220.035022543,3430.76527515,-234.262782767
606,3430.76527515,-234.262782767,3381.04629323,-402.871192003
607,3381.04629323,-402.871192003,3375.07711725,-423.114029422
608,3375.07711725,-423.114029422,3363.01395465,-464.022965541
609,2661.82197059,-236.833306623,2658.44802313,-253.167899626
610,2704.17070091,-31.8066183857,2694.23434924,-79.9123646826
611,2694.23434924,-79.9123646826,2666.75087085,-212.970581814
612,2666.75087085,-212.970581814,2665.0547518,-221.182154379
613,2665.0547518,-221.182154379,2661.82197059,-236.833306623
614,2695.78858591,129.978079569,2680.71356589,40.4345734249
615,2680.71356589,40.4345734249,2665.55396047,-49.6113580756
616,2665.55396047,-49.6113580756,2658.29896229,-92.7050304371
617,2695.78858591,129.978079569,2698.43325951,145.687070051
618,3561.03693558,-463.438429616,3493.46800687,-632.697979542
619,3561.03693558,-463.438429616,3563.75795036,-456.622312424
620,2634.35583816,85.8136267823,2634.16953106,84.3842430756
621,2647.84781842,189.326676933,2647.83907177,189.259570937
622,2647.83907177,189.259570937,2642.67334839,149.627154283
623,2642.67334839,149.627154283,2634.35583816,85.8136267823
624,2191.50740703,142.883157717,2269.84721227,386.53836768
625,3508.1292111,-381.789140054,3427.47269863,-547.367095967
626,3427.47269863,-547.367095967,3395.56443965,-612.870849313
627,3395.56443965,-612.870849313,3377.18060181,-650.610620078
628,1944.29287515,42.6067842289,1863.75795036,-107.566471231
629,1995.36235391,137.835902518,1990.43540738,128.64863872
630,1990.43540738,128.64863872,1971.5678252,93.4663094768
631,1971.5678252,93.4663094768,1953.69735324,60.1432889646
632,1953.69735324,60.1432889646,1944.29287515,42.6067842289
633,1991.33433901,158.130320971,1998.29877257,386.53836768
634,1991.33433901,158.130320971,1990.86938773,142.881612818
635,1990.86938773,142.881612818,1990.43540738,128.64863872
636,1990.43540738,128.64863872,1987.42680825,29.9775483872
637,2090.07851147,-762.308614436,2089.70391652,-763.46163232
638,3293.14125435,376.74964678,3284.13661176,341.575861128
639,3284.13661176,341.575861128,3279.03079077,321.631587801
640,3279.03079077,321.631587801,3275.61796807,308.300476314
641,3275.61796807,308.300476314,3250.84749377,211.542460145
642,3293.14125435,376.74964678,3295.6472096,386.53836768
643,2881.36301458,371.386119234,2885.75669229,386.53836768
644,2881.36301458,371.386119234,2858.53531617,292.661419664
645,2858.53531617,292.661419664,2802.17850223,98.306598362
646,2802.17850223,98.306598362,2770.17374218,-12.0665577078
647,2770.17374218,-12.0665577078,2762.8955263,-37.1665633301
648,2762.8955263,-37.1665633301,2745.97513668,-95.5190334544
649,2745.97513668,-95.5190334544,2737.68052612,-124.124226698
650,2737.68052612,-124.124226698,2737.30555776,-125.417360619
651,2737.30555776,-125.417360619,2724.61096652,-169.19653906
652,2724.61096652,-169.19653906,2712.89398892,-209.604272013
653,2934.10989088,-646.818246809,2911.72418886,-763.46163232
654,2322.93454834,340.015237526,2307.37110792,271.798699211
655,2307.37110792,271.798699211,2274.74586176,128.798096876
656,2274.74586176,128.798096876,2269.42398353,105.471627897
657,1863.75795036,310.288610829,1901.4700013,386.53836768
658,3000.90375383,362.130308167,3008.7429427,386.53836768
659,2197.01695734,208.627898858,2167.76013873,115.913416852
660,3255.34188932,372.833354568,3245.04180812,338.743982372
661,3245.04180812,338.743982372,3237.4190375,313.515495363
662,3237.4190375,313.515495363,3214.42539171,237.415226479
663,3214.42539171,237.415226479,3192.98683433,166.461711889
664,3192.98683433,166.461711889,3191.67230044,162.111102025
665,3191.67230044,162.111102025,3160.42475024,58.6935320314
666,3160.42475024,58.6935320314,3142.44262848,-0.820488235101
667,3455.52331092,303.582213127,3402.36869506,201.509575765
668,2194.16109045,256.862911538,2244.8271573,386.538367679
669,2658.78631757,149.354541177,2634.35583816,85.8136267823
670,2634.35583816,85.8136267823,2633.90302024,84.635898575
671,2633.90302024,84.635898575,2524.66916518,-199.469006511
672,3291.38094753,376.567266049,3295.24284471,386.53836768
673,3291.38094753,376.567266049,3269.37440326,319.748174403
674,3269.37440326,319.748174403,3269.16331594,319.203164248
675,3269.16331594,319.203164248,3267.91217975,315.972833263
676,3267.91217975,315.972833263,3217.36012629,185.451579094
677,3217.36012629,185.451579094,3213.07938202,174.399048616
678,3213.07938202,174.399048616,3206.7400289,158.031359008
679,3206.7400289,158.031359008,3170.5190245,64.5116976279
680,3313.66861337,-127.902148528,3273.39348016,-225.764276275
681,3192.00425898,366.271110245,3194.67993418,386.53836768
682,3192.00425898,366.271110245,3184.34119918,308.226245251
683,3184.34119918,308.226245251,3183.65508717,303.029198674
684,3183.65508717,303.029198674,3162.86834431,145.57725208
685,3162.86834431,145.57725208,3162.4884402,142.699617902
686,3162.4884402,142.699617902,3156.92923828,100.590704075
687,3156.92923828,100.590704075,3152.46124109,66.747265528
688,1991.33433901,158.130320971,1987.74549825,146.38981668
689,1987.74549825,146.38981668,1971.5678252,93.4663094768
690,1978.32839165,-446.095912217,1939.17637905,-527.12153899
691,1939.17637905,-527.12153899,1863.75795036,-683.201010958
692,1895.89791836,-256.423707661,1863.75795036,-332.990976245
693,2671.4172992,-413.931919752,2639.27583439,-492.672561479
694,2639.27583439,-492.672561479,2598.94160944,-591.483949685
695,3421.96547113,-540.246338435,3395.56443965,-612.870849313
696,3395.56443965,-612.870849313,3382.09982814,-649.90958495
697,3382.09982814,-649.90958495,3377.0017701,-663.933429884
698,3377.0017701,-663.933429884,3370.63951924,-681.43484293
699,3370.63951924,-681.43484293,3351.93673114,-732.882864511
700,3351.93673114,-732.882864511,3340.82049777,-763.46163232
701,2861.74633207,379.436803234,2863.00136026,386.53836768
702,3145.34318368,295.55671973,3113.87305905,117.453313452
703,3113.87305905,117.453313452,3112.12203689,107.54350169
704,3112.12203689,107.54350169,3111.28486566,102.805578057
705,1942.91798609,-673.696079915,1918.1792998,-763.155715695
706,1918.1792998,-763.155715695,1918.09470326,-763.46163232
707,3382.98101362,-489.840055113,3348.21238295,-647.138110176
708,3093.61665986,356.077431381,3096.58085758,386.53836768
709,3093.61665986,356.077431381,3087.5561702,293.79812115
710,3087.5561702,293.79812115,3086.61259885,284.101714403
711,3086.61259885,284.101714403,3073.2563865,146.849489089
712,3073.2563865,146.849489089,3069.11825391,104.324865153
713,3069.11825391,104.324865153,3067.76480313,90.416421172
714,3067.76480313,90.416421172,3065.49902429,67.1326353656
715,3217.81033366,-149.344388391,3193.57310704,-212.734914262
716,2775.71142793,235.790454528,2822.43420733,386.53836768
717,3345.0451038,-488.219355742,3292.80295066,-614.813034095
718,3292.80295066,-614.813034095,3271.83475002,-665.623375718
719,3271.83475002,-665.623375718,3251.36537434,-715.224959984
720,3251.36537434,-715.224959984,3231.45926484,-763.46163232
721,3552.04318854,-749.913596676,3563.75795036,-721.260919517
722,3552.04318854,-749.913596676,3546.5040199,-763.46163232
723,2821.58610988,232.39384943,2774.68754851,92.7455454666
724,2210.83793568,-533.700723577,2192.1365416,-561.054157808
725,2192.1365416,-561.054157808,2162.66410334,-604.161767788
726,2162.66410334,-604.161767788,2127.11956941,-656.150676601
727,2759.28497303,312.797830823,2720.64609379,206.687877122
728,2720.64609379,206.687877122,2703.91915073,160.752405156
729,2703.91915073,160.752405156,2698.43325951,145.687070051
730,2698.43325951,145.687070051,2693.66777285,132.600107418
731,2540.39348803,-217.745028898,2528.53080437,-254.223195555
732,2528.53080437,-254.223195555,2522.37357918,-273.156878106
733,2880.92744505,303.141113848,2910.68991154,386.53836768
734,2880.92744505,303.141113848,2862.66536147,251.969023605
735,2905.99112309,-230.861196119,2881.19183767,-304.653339684
736,3424.90655117,-107.752930522,3405.51753561,-221.079092757
737,3177.07323793,154.063014053,3176.91367644,153.639457594
738,3176.91367644,153.639457594,3156.92923828,100.590704075
739,3156.92923828,100.590704075,3146.46447937,72.8119688864
